Date,Unhedged_Portfolio_Value,Hedged_Portfolio_Value,Daily_Hedge_Ratio
2022-03-31,142710.62442009986,104479.99202963972,307.06693892681983
2022-04-01,143297.97889289068,104634.32400186382,308.65590893510205
2022-04-04,143682.75745907452,104111.41206585328,295.5908839238285
2022-04-05,142190.6147286204,104186.51695850791,290.46766725727684
2022-04-06,141237.40279628363,104361.23737334259,277.8043209701475
2022-04-07,141812.90648771252,104362.60997845909,266.90162807778347
2022-04-08,141890.74319465435,104639.45346617703,261.3647620534435
2022-04-11,140025.73869202833,104677.22598303849,263.5369873439625
2022-04-12,139583.40173020464,104637.93811610536,250.71860354884447
2022-04-13,141353.65382423738,104983.69040893909,273.58418328686946
2022-04-14,140012.5363229546,105028.72569739092,266.9008649881288
2022-04-18,139362.94713356646,104508.49708615005,254.3425193961067
2022-04-19,141647.2860363434,104746.03031495547,291.7014718545618
2022-04-20,142207.43258762706,105228.19112042741,293.15171690864213
2022-04-21,139760.13558417937,104906.37780516973,316.3807434466903
2022-04-22,135566.87283970145,104705.37099216708,341.3160406013845
2022-04-25,136106.5815655216,104512.31947742347,334.41092901298157
2022-04-26,132466.97073621824,104750.11773232337,334.2370750268018
2022-04-27,132535.48055971888,104511.65763419974,330.67089844128776
2022-04-28,134655.05283318576,103821.33349411466,295.0721394687717
2022-04-29,129746.98255579465,103546.05308869445,301.8009067772836
2022-05-02,130313.6968620808,103423.9073402757,303.6275167576161
2022-05-03,130937.36526906064,103488.30619446991,299.2740369565519
2022-05-04,134893.9405793248,103665.95242478998,308.3309910982583
2022-05-05,130140.77087251395,103454.27936546832,307.780812107369
2022-05-06,129218.66379986584,103290.3104489161,303.3526401583496
2022-05-09,124111.70362529677,102377.31604834562,313.017083980954
2022-05-10,124029.02278207008,102078.96121165143,316.84291184174737
2022-05-11,122111.3300185032,102069.76614437313,315.2496049025384
2022-05-12,122293.3203044169,102331.0947269556,334.73871709115014
2022-05-13,125788.82270332384,102628.05242260586,352.45562613799666
2022-05-16,124851.60011861788,102312.59932247187,352.7408756927427
2022-05-17,127724.75469308312,102384.39246002793,355.5185177340837
2022-05-18,122783.27021067344,102832.76405757031,350.7896716728704
2022-05-19,122767.81879152842,103504.88351044747,359.29807025781423
2022-05-20,122561.10347947842,103281.6670436197,356.9547500839266
2022-05-23,124374.10885367876,102886.55598630963,326.74373965904795
2022-05-24,123308.53467299513,102791.78564547618,328.5883433624672
2022-05-25,124772.75882481168,103099.17116385259,330.8648019655119
2022-05-26,127532.46974236016,103293.52750251016,333.8689234103289
2022-05-27,130939.68613083837,103522.61131706739,329.74047708770735
2022-05-31,129849.11545224053,103240.13259681013,328.87438204987603
2022-06-01,128333.17454089402,102869.11117137491,328.01548178674085
2022-06-02,131239.12148318495,103104.83876030755,352.128658108623
2022-06-03,129170.87660254812,103318.48529113099,358.22940444801606
2022-06-06,129557.76178323803,103287.59609597451,356.69684243977014
2022-06-07,130746.8837990054,103125.90232535148,369.11259616461723
2022-06-08,128953.02625203828,102980.73433242159,372.13243960908585
2022-06-09,125712.1525389217,103095.89398614987,362.19813465363967
2022-06-10,122104.38281229594,103327.84849979884,350.3570342628143
2022-06-13,116745.9555091796,103072.59700526534,355.8353563398149
2022-06-14,115984.88635894604,102738.13004050207,353.22791541301655
2022-06-15,117538.76285621534,102539.1687016253,349.3604035749387
2022-06-16,113275.2149499449,102380.74275839531,339.70963755967523
2022-06-17,114061.48627477768,102853.62424747008,350.4100753699986
2022-06-21,116549.30497719614,102408.77973503248,336.6195718041847
2022-06-22,116245.67007881503,102334.49423682912,335.90151713440247
2022-06-23,117162.58310633092,102106.34428662533,333.7233518641564
2022-06-24,121100.5570995569,102133.49744334772,339.72293044175603
2022-06-27,120629.0416346171,102151.82558292082,345.3613834253187
2022-06-28,118465.73360104606,102424.36582108773,327.4021908065382
2022-06-29,117646.47683326602,101800.18787350292,325.5524365534732
2022-06-30,116615.844208899,101743.14264262721,325.5421895012568
2022-07-01,117919.97825163323,101831.76012194983,314.6610189430473
2022-07-05,117745.45429832528,101491.79924481855,316.4789421943083
2022-07-06,117658.13381665172,101071.13680025317,322.7984975397051
2022-07-07,119567.62467316553,101161.86902532032,328.2967808814989
2022-07-08,119296.71906553143,101018.2437800635,329.35141826614796
2022-07-11,117899.7412604394,100931.14356669792,304.0257268621866
2022-07-12,117177.63763422496,101141.21717421354,297.70949794522477
2022-07-13,116440.75473253908,101032.50364864893,318.38631442748726
2022-07-14,115449.94453787904,100419.3188548995,320.24942246725294
2022-07-15,117874.00571620792,100478.2388422673,341.14934397017106
2022-07-18,117160.37324945348,100716.70468728762,326.6629141576103
2022-07-19,120694.42358836028,100836.93792363058,344.2134815166141
2022-07-20,121551.6820216272,100862.68151745152,345.16888041348165
2022-07-21,122202.44380341124,100329.49410675472,334.07103585678595
2022-07-22,121146.81445879822,100424.60573397693,330.56559083197703
2022-07-25,121532.607218357,100618.37832205438,331.1693969112923
2022-07-26,120274.97304442168,100813.08914914522,333.317662990703
2022-07-27,123502.80973578412,100813.12994671919,332.0855771833197
2022-07-28,125254.0476806354,100971.76927834013,323.47158273169873
2022-07-29,126767.9476313373,100744.36502500932,315.76217669775014
2022-08-01,126306.81036115714,100678.05521724786,322.7988306796763
2022-08-02,125971.56937974124,101026.23857027215,298.4422253766514
2022-08-03,127859.37889895657,101077.06987458303,297.7067726141841
2022-08-04,128186.36504081148,101399.53462191293,302.6077168767427
2022-08-05,128746.7237433446,101997.17244288606,292.6564381898167
2022-08-08,128967.48955695452,102278.38007118621,292.50601419469933
2022-08-09,128341.0509786142,102146.25211643412,292.28967919664433
2022-08-10,131402.89112963848,102618.8035915122,298.8880954197218
2022-08-11,131631.91290124226,102797.65764865166,297.2289433383916
2022-08-12,134125.50078921416,103057.46762166916,317.73539626754035
2022-08-15,134483.34853141103,102930.72238212013,309.47785593060814
2022-08-16,134758.14841780122,102944.13775635134,319.5862787114787
2022-08-17,133411.7339570457,102702.5194232025,351.36768830876787
2022-08-18,133879.22516334918,102737.25943912704,355.5940881603102
2022-08-19,131861.24733349017,102749.94232840801,368.56483249323026
2022-08-22,129194.58073508146,102995.13806341363,354.1022969931863
2022-08-23,128957.3721374845,103075.77478294316,353.24865865972856
2022-08-24,129494.95255147878,103154.30678059135,347.6018825002491
2022-08-25,131517.23385141455,103207.96070732248,349.78703027857944
2022-08-26,127044.09396822736,103278.91198807766,335.2631394979561
2022-08-29,126224.77864566456,103319.11691880031,338.2828213787423
2022-08-30,124954.33828006106,103450.71772275803,338.1628772950483
2022-08-31,124093.56511418312,103551.72861592803,338.6696417595926
2022-09-01,124141.04756784308,103262.60154635807,330.59348028916713
2022-09-02,123008.12620740602,103411.94680209011,328.07285588370377
2022-09-06,122755.11659302018,103592.09421107227,330.0272370731582
2022-09-07,125308.33027606696,103827.76911759097,338.9216529046023
2022-09-08,126529.5066826111,104132.62481240377,343.49092165338834
2022-09-09,128427.74171290216,104040.92528218798,336.93499240669485
2022-09-12,129482.7932725558,103796.13238301477,323.2420085818158
2022-09-13,124206.80766780034,103906.23617692181,316.97414021371003
2022-09-14,124606.0424239586,103860.01106643905,315.93793418949343
2022-09-15,123254.32211168908,103865.86052064129,316.60866742650865
2022-09-16,122005.38323728432,103584.10016524984,319.818430922006
2022-09-19,122737.88556597652,103427.84996404785,317.9691318568618
2022-09-20,121029.00003251372,103151.90221323351,321.054384341885
2022-09-21,118938.13349545051,103085.69011294628,312.2800130172491
2022-09-22,117090.68617172034,102298.01752758809,305.46720963924645
2022-09-23,114888.00965505611,101948.15950750775,298.05858375544364
2022-09-26,113384.41397486988,101530.13716950313,293.79387586097585
2022-09-27,113262.68079839271,101686.80328525776,331.99402422910424
2022-09-28,115863.6667263741,101797.97542208333,361.16462732587775
2022-09-29,113594.5263662868,102090.60720650457,349.81720005205403
2022-09-30,111945.15779628258,102280.57596550984,344.9869235011287
2022-10-03,115216.5637502102,102317.27617719058,357.0390303875453
2022-10-04,119327.307268861,102462.45464386197,362.69972138011525
2022-10-05,118845.40185855,102314.90484369454,365.4720085854982
2022-10-06,117557.9662610426,102365.4181188015,359.38935670724754
2022-10-07,114102.47462539036,102467.40189052354,356.0643559751219
2022-10-10,113419.30345828984,102698.16639665268,353.2641303069284
2022-10-11,112843.8874550504,102878.69152715371,353.5571266241235
2022-10-12,112506.1723603417,102935.80607533826,352.6573728397938
2022-10-13,115309.0196957677,102640.21478879999,344.6878079059477
2022-10-14,112575.61496892896,102685.05694725065,346.51755288556114
2022-10-17,115439.9081418788,102555.81428341227,339.7999321286031
2022-10-18,116999.94982949796,102727.34324432,330.1433508175721
2022-10-19,115927.56006951533,102521.63040682318,330.43810670792135
2022-10-20,114883.2034471184,102467.13885878991,330.2666452963178
2022-10-21,117439.44270090498,102300.31153533811,320.36748376184704
2022-10-24,118923.60691631644,102350.13301163199,323.87870237872147
2022-10-25,120811.1463207197,102336.33884467863,326.9150348893802
2022-10-26,120668.12370137882,102961.70873480439,317.79415845509936
2022-10-27,121144.99266321251,103887.16105906421,312.4556011878713
2022-10-28,124134.3203825574,104254.68664044356,294.60324677615915
2022-10-31,123222.69182161016,104173.47050670991,301.31299314937866
2022-11-01,123267.36052688755,104618.06302003749,297.29488564937776
2022-11-02,120243.07727164096,104470.8363193633,307.15339264188276
2022-11-03,119456.96654733692,104759.60170126206,302.23779458753904
2022-11-04,121295.21716263652,104972.49205865347,310.771660669224
2022-11-07,122335.68129633598,104946.4761933141,308.69275690943175
2022-11-08,122986.66585890204,104979.24069230458,310.60054595147574
2022-11-09,120746.32725550632,105123.8788361784,318.94960405068736
2022-11-10,127332.35261461754,105273.69204727017,324.0373394002402
2022-11-11,128468.06915594448,105232.258383759,322.32948359441735
2022-11-14,127091.4970281746,104970.96594175379,323.4497799965593
2022-11-15,128405.72582577165,105183.01899090555,326.6561655554958
2022-11-16,127003.22610911672,104823.97805559216,328.4894554240497
2022-11-17,126402.5245305738,104650.36137422833,334.64104627051427
2022-11-18,127015.09121309074,104681.97042965525,333.53276335424596
2022-11-21,126611.60097898995,104729.90116691927,333.27927157645786
2022-11-22,128217.23260279204,104650.73487360895,332.6792124356467
2022-11-23,128914.96608263985,104544.68172413674,340.99111941192643
2022-11-25,129210.96821584173,104810.31151301831,365.0510837866231
2022-11-28,127130.28503798376,104906.15481135987,355.8400880412502
2022-11-29,127397.90094223304,105313.95633011553,347.58503787918
2022-11-30,130645.6244401,105045.7721604049,296.40630215053915
2022-12-01,130399.3031572704,104914.49012494367,287.3262809816624
2022-12-02,130183.51395289616,104844.54460037115,284.72157984103643
2022-12-05,127765.98440606448,104577.67761452627,295.9686455131132
2022-12-06,125966.28642642312,104459.3031987437,298.6783049444452
2022-12-07,125570.68595498832,104289.5776487297,295.6782784925965
2022-12-08,126609.31832088626,104417.94073758941,298.392465400316
2022-12-09,125587.71820017757,104276.10954378435,298.07770300129613
2022-12-12,127599.30369684628,104566.32640790264,305.0721343684585
2022-12-13,128294.8341754223,104406.62605464566,305.73276852804406
2022-12-14,127144.13217948386,104157.85943806404,340.77906351924895
2022-12-15,124082.65747733922,104213.79905305199,333.0029844801965
2022-12-16,122782.4865474933,104349.45866820942,330.6298970467467
2022-12-19,121602.28894969204,104228.88766018162,330.093136384295
2022-12-20,122045.86083225242,104464.47508592627,336.3924149745578
2022-12-21,123969.5115977232,104514.69482581932,339.2953072230375
2022-12-22,122259.2345819695,104586.57814925305,337.2252757124007
2022-12-23,122996.03842452962,104607.03607602695,336.7972286055153
2022-12-27,122703.06716764596,104768.35860638754,331.1458671677348
2022-12-28,121352.45457804132,104935.78597360678,338.00749906214025
2022-12-29,123450.00575062342,104881.94906164035,329.27160514561945
2022-12-30,123063.00199047085,104823.80028141406,326.07268398610563
2023-01-03,122845.1852832262,105070.35456311874,326.7060280239393
2023-01-04,124194.18244559948,105430.33990873848,327.5836666110657
2023-01-05,122307.6683147531,105064.00350061255,342.28883182940297
2023-01-06,125368.93952375876,105182.58255469035,348.263103444694
2023-01-09,125769.37679210736,105580.66058140992,349.38791088743716
2023-01-10,126823.18082065597,105691.59972690254,350.9614360080822
2023-01-11,128083.47058884671,105378.7976746459,341.56328710803666
2023-01-12,128677.5853665935,105469.30029891219,348.0747826653499
2023-01-13,129327.83002456665,105564.79874887428,358.9099291345341
2023-01-17,129233.45376661095,105692.22651074985,355.31737358693397
2023-01-18,126960.36105134244,105662.9043490662,367.81330591933033
2023-01-19,125635.5577215598,105409.69890220974,369.2250422298886
2023-01-20,127992.46148724176,105314.12719789115,353.0448560998916
2023-01-23,129393.708147449,105174.712273095,341.6782015642141
2023-01-24,129063.9102953034,105024.54893077313,348.419304300519
2023-01-25,129145.7910135481,105050.48874485554,344.9671574185762
2023-01-26,130477.91289069736,104911.87937413713,352.9794379864738
2023-01-27,130607.37587813126,104761.35700186751,351.76528843561914
2023-01-30,129198.35741477892,104960.19820967464,337.31394870546046
2023-01-31,130963.61081887664,104833.95483922922,336.94733122351937
2023-02-01,132423.01268924974,104886.1036549541,334.00754320675503
2023-02-02,133556.87621940655,104397.94488134205,300.93782986124177
2023-02-03,131964.89403695017,104160.71529975526,300.4599867276389
2023-02-06,131154.21462740234,104093.6186439987,297.8402093363412
2023-02-07,132462.45660180834,103926.61781235639,292.1673254939187
2023-02-08,131248.2798556767,103967.04300387492,288.883558466214
2023-02-09,129753.13982586296,103582.23722363207,292.464739371829
2023-02-10,130284.03427830248,103790.57488267768,294.3882430183284
2023-02-13,131543.39732192893,103688.05465834134,299.12763628046565
2023-02-14,131474.71849594687,103676.32502815862,292.8636704188456
2023-02-15,132658.00851609983,104313.63213654763,291.20356878865886
2023-02-16,131089.008207154,104434.13917758886,313.14841853785947
2023-02-17,130643.2462923635,104318.95217803739,305.1496315994757
2023-02-21,128099.65020171068,104248.12113680675,310.985148144069
2023-02-22,127891.33936213078,104220.46332736048,327.7960859752538
2023-02-23,128285.94837174324,104002.51873955641,322.30456606458466
2023-02-24,126863.32523266514,103914.1986423511,317.35337476205603
2023-02-27,127150.39782358595,103816.50961573057,310.9865392123773
2023-02-28,126998.67214221224,104067.28564243106,323.696572361135
2023-03-01,126768.43334589996,104270.4008996446,326.013964710666
2023-03-02,127710.69081346288,104305.35514578008,303.0455371617395
2023-03-03,129492.83049533029,104229.01406327501,303.4639759093757
2023-03-06,129246.88769552315,103965.30152057255,301.0369964420199
2023-03-07,127204.10877790287,103787.06399183268,303.6904962412604
2023-03-08,127469.59575954908,103847.53297806151,304.6723246344007
2023-03-09,124555.65741590536,103428.7010491999,335.75576020937507
2023-03-10,122030.42169718177,102940.40988649696,352.54402722963783
2023-03-13,121294.70615284712,102477.47893730747,349.93439825059374
2023-03-14,123293.99519793491,102332.33040066883,352.52217624739245
2023-03-15,121734.5189851845,101745.08117895915,357.3521340902138
2023-03-16,123761.3389110499,101483.12010028986,354.10346352064164
2023-03-17,121990.21234878917,101337.94724069197,355.0579421459871
2023-03-20,123348.4866376708,101370.8940202278,362.87584932309994
2023-03-21,125193.90943535998,101320.28967348719,380.7687366720717
2023-03-22,122372.7109451524,101067.99560176168,378.1465097479108
2023-03-23,121679.71016654358,100171.92544339235,377.84772146271507
2023-03-24,122220.8396374078,99838.05788187243,377.3058013668206
2023-03-27,122870.38017254668,100149.39800814695,375.0136125325768
2023-03-28,122880.24097333432,100418.85820912187,372.20825281063367
2023-03-29,124755.23775112689,100293.10097091834,363.8454661741936
2023-03-30,125481.52804861648,100191.10512911125,374.0871726600006
2023-03-31,127306.00614371484,99991.24465642996,375.90011279320703
2023-04-03,127387.64741411115,99611.01286513986,372.49925798319913
2023-04-04,126319.52619432416,99410.51263899743,365.7993891543288
2023-04-05,125772.31395673347,99261.80748791566,344.426704568929
2023-04-06,125768.80072770704,98848.35397140354,335.922153995348
2023-04-10,126440.07812224388,99270.29445784504,331.22319273341805
2023-04-11,127208.48638808,99846.67079050641,322.9008753509245
2023-04-12,126658.15017512788,99839.07445581233,333.5060085710594
2023-04-13,127872.60143607402,99561.97043902632,296.63452713918775
2023-04-14,127545.260194165,99532.02040045147,294.67729322553214
2023-04-17,128316.52151424016,99825.57165588744,275.7411297811338
2023-04-18,128604.17721554352,99991.35044390691,285.0486899855921
2023-04-19,128619.31288319836,100016.19662152625,247.67576019873857
2023-04-20,127652.0582910654,99720.03575207505,266.80723629721325
2023-04-21,127483.12503300227,99519.3523825249,282.5999886120151
2023-04-24,127370.0662414968,99339.81839375611,279.6693010321961
2023-04-25,125233.74931939444,99179.79618793631,303.52377202042516
2023-04-26,124471.92717570794,98982.2888016075,306.4185445223386
2023-04-27,126437.1779154362,98695.94113363455,296.449190173236
2023-04-28,127440.27973512169,98679.47042113933,299.63937353309933
2023-05-01,127348.16238591934,98701.0682020434,294.49846171299214
2023-05-02,125680.75853758576,98457.86744666638,298.1167118516991
2023-05-03,124490.27367375372,98168.47947303679,299.23606262916775
2023-05-04,123794.77376716815,98268.30871427554,293.5599791909676
2023-05-05,126129.98941545768,98345.56782121002,307.5713096341739
2023-05-08,126444.28025538308,98565.00602480775,308.56856536363415
2023-05-09,126164.31196932176,98759.26625262001,301.92381970170453
2023-05-10,126372.81822756304,98489.54908391729,295.9375805389573
2023-05-11,126073.98701823728,98430.20458781984,318.53011664873003
2023-05-12,125830.96139022388,98371.79124112832,320.7595126361497
2023-05-15,126505.92897676496,98549.2619519774,325.67920936843706
2023-05-16,125174.42187748587,98200.51313625697,328.6900719519535
2023-05-17,126865.8364483521,98294.10950473894,325.7355264475084
2023-05-18,128092.57733967778,98239.50917240881,334.17903656285034
2023-05-19,127799.77662325135,98171.65882343287,344.8620886191555
2023-05-22,128267.32944074603,98487.1959607845,345.26376327145624
2023-05-23,126753.44875459428,98550.3313495427,349.72706553219115
2023-05-24,125368.97229768665,98314.8207905074,370.1129161656756
2023-05-25,125738.3349703163,97688.29302059558,336.24162474540145
2023-05-26,127045.8426801875,97393.49336079236,322.8915595059785
2023-05-30,127045.35591836022,97355.0049641124,320.0218323621904
2023-05-31,126435.8341008936,97412.61078489228,303.02955285028685
2023-06-01,127567.93537500178,97419.12416841865,291.4875420289018
2023-06-02,129935.20362620147,97786.74346456582,319.856132170771
2023-06-05,129524.6994112112,97669.78991255068,320.1815867161774
2023-06-06,130062.11257992376,97855.01733200897,323.92169826074627
2023-06-07,130352.48793418016,98403.15055601862,306.7922125593123
2023-06-08,130813.40517068804,98235.26015920925,272.222478580475
2023-06-09,130843.2011753983,98092.8739075917,293.1525994656544
2023-06-12,131917.47056280522,98024.3835679059,307.70864315406567
2023-06-13,133007.86819313077,98200.28060654055,308.0841395568662
2023-06-14,132791.30145664504,97921.26040599162,318.8405332995898
2023-06-15,134573.5439222078,97966.22569358267,327.5726872551695
2023-06-16,134322.22467465544,98075.16036631375,274.48190426622097
2023-06-20,133213.00362464815,97752.07715350264,299.27909844517643
2023-06-21,132844.92581458585,97941.60623270039,287.75060137024474
2023-06-22,132569.35979498693,97385.56551690662,311.1889927339538
2023-06-23,131568.85297817813,97382.44137642058,309.9254059949675
2023-06-26,131757.5627391449,97890.34260499953,290.16275090842237
2023-06-27,133421.13459679464,98071.88221810952,308.5429112022425
2023-06-28,133670.1838265511,98207.44976371173,301.9462026221954
2023-06-29,134544.115598755,98468.78987664165,310.10941149687625
2023-06-30,135948.15205526608,98428.19736169899,289.425320809143
2023-07-03,136423.26629040978,98667.11970682902,292.80763567822135
2023-07-05,136127.87168760874,98580.67858562642,273.38759484455284
2023-07-06,134857.12560208607,98396.39729623563,300.2144028951356
2023-07-07,134929.0032688057,98692.40072057475,309.6755717537916
2023-07-10,135962.77379140534,99210.16911427693,302.95129026946245
2023-07-11,137503.4976360762,99662.73496803462,339.168662729718
2023-07-12,137758.1892760262,99113.87038171552,290.0286415924127
2023-07-13,139131.65852483435,99361.65428263499,299.03929722583
2023-07-14,138460.44562378802,98943.42496070627,312.5184379713146
2023-07-17,139069.2819360381,99013.26655320602,336.67101776581313
2023-07-18,140140.18231156698,98997.37961374018,335.10440717624795
2023-07-19,140782.57921463632,99222.35045266233,330.040451356326
2023-07-20,140523.17134996288,99538.95541209527,242.0484898042992
2023-07-21,140734.58188479446,99688.70711210382,248.98673995814846
2023-07-24,141264.35879321807,99714.73297387717,250.39112636257607
2023-07-25,141554.51446844082,99731.16159447147,220.80029821733777
2023-07-26,141862.0545770678,99934.85194714695,270.7528407818791
2023-07-27,140778.03800865237,99761.070229282,284.3432491685532
2023-07-28,141228.00314642547,99443.79542806845,206.6715478461504
2023-07-31,141809.97794942465,99731.54113544631,204.97888331174434
2023-08-01,141788.01997420634,99879.92446310514,183.0511945727843
2023-08-02,140402.50556189963,99791.17352224584,204.48361888769313
2023-08-03,139905.6196498476,99632.93529404435,218.10747614315872
2023-08-04,139065.92076904685,99351.723073638,224.62155422860198
2023-08-07,140512.40251954788,99701.26915091055,252.3910541903786
2023-08-08,139508.41717121255,99342.09612209746,260.011247305992
2023-08-09,139013.11577365242,99509.13028562216,250.54991128542142
2023-08-10,139033.8654342433,99496.87165910754,242.9173688901955
2023-08-11,138990.41597074724,99519.2165032379,294.9580940415474
2023-08-14,139253.16673884998,99257.50808523178,261.2483874879772
2023-08-15,137531.82705001195,99039.34591874106,278.14064188938806
2023-08-16,136689.9076517959,99129.46060434694,305.85038078953227
2023-08-17,135457.50639153822,98972.54172909417,310.9250222774345
2023-08-18,135511.01886572997,98965.33951698158,309.6672042687984
2023-08-21,135840.84344723242,98696.14334131028,251.45367226689365
2023-08-22,135343.119525207,98542.42490143301,246.62811801320404
2023-08-23,136748.14418770652,98586.97264703494,282.49521730651605
2023-08-24,135294.3776804823,98676.36470214362,264.66895952795437
2023-08-25,136208.51229004184,98748.49066973178,271.66038335589093
2023-08-28,137072.33583547847,98815.36819725469,283.9066168759653
2023-08-29,138854.64732170367,98845.45700452224,278.8037720449107
2023-08-30,139210.74327547656,98738.36711965456,280.6494534357473
2023-08-31,139041.03197691037,98740.44981494591,268.60509569545866
2023-09-01,139788.51560999072,99116.97718342653,266.4843309812002
2023-09-05,138889.48592483733,98862.83872307662,284.01093253751236
2023-09-06,138756.94572724064,99315.15457979917,262.5836348622944
2023-09-07,138790.90423701555,99585.71785012595,258.6787155691014
2023-09-08,138806.61630798364,99479.32602719052,250.9400889339968
2023-09-11,139472.76619730468,99457.28594921596,243.75055478321244
2023-09-12,139180.42710375643,99649.81649822116,235.4784518380703
2023-09-13,138846.18663248062,99344.50478444688,181.34824312552954
2023-09-14,140169.74797719918,99662.94557657445,234.47075389599755
2023-09-15,138718.4943299949,99595.093237833,256.9639059136172
2023-09-18,138923.96153044474,99697.29276722111,248.5836397064289
2023-09-19,138532.10596420808,99570.69029557791,239.37924921840516
2023-09-20,137864.05116766115,99792.54256770996,246.5882776167896
2023-09-21,135505.69589473415,99540.65045413,283.5024426207151
2023-09-22,135186.09340754518,99505.40733493702,286.4478301642795
2023-09-25,135507.5793822238,99368.59999393411,286.2270796828203
2023-09-26,133453.24982990656,99223.53292352888,298.9442536028507
2023-09-27,133621.44472063612,99310.21045666472,310.83351469497836
2023-09-28,134558.01518788282,99448.58951310461,311.16120160205116
2023-09-29,133929.9472467073,99220.39358022365,313.37075559834017
2023-10-02,132956.05157205387,98535.37550502567,294.3044467440088
2023-10-03,131086.708366064,98384.21304961688,297.6474429616245
2023-10-04,132008.09182455938,98362.80168916348,316.4579228813864
2023-10-05,131998.80905525284,98393.41843867567,322.1026367078242
2023-10-06,133428.8299704889,98277.47147105027,321.5034222219863
2023-10-09,134356.79476733325,98311.96174926074,327.9671957599839
2023-10-10,135334.60790921687,98472.72416665695,345.3947993538148
2023-10-11,135684.78054429058,98288.93471889297,345.8957919612632
2023-10-12,134367.56751172253,97994.58555210131,349.03343396893575
2023-10-13,133910.33943601733,98176.77345140348,335.4002950939371
2023-10-16,135446.41349466718,98216.71988660043,334.16287377790616
2023-10-17,135999.95500624186,98622.72023637765,325.751163366296
2023-10-18,134153.25949081918,98641.96951613227,329.74868856207553
2023-10-19,132512.0581365834,98373.435246584,344.1310941389395
2023-10-20,130975.91356808842,98556.66698219662,348.33525431760194
2023-10-23,130377.54574666447,98293.52727994916,347.4876835353864
2023-10-24,131500.09563069232,98338.95155507936,343.1789182128175
2023-10-25,129458.935705259,98366.78063620873,349.28349097247826
2023-10-26,128763.22354351504,99039.37137609685,325.6174450150176
2023-10-27,127525.95951976885,98544.24059219648,323.03415090049344
2023-10-30,128874.62828886548,98448.5132973098,306.38682587273365
2023-10-31,130212.68729346212,98851.54364989832,318.9605202735564
2023-11-01,131461.57272352275,98758.0016132843,314.39376904168955
2023-11-02,134038.6710202925,98847.49019161414,310.56738071959967
2023-11-03,136051.57889017236,99419.48757197446,323.954313319609
2023-11-06,135709.1523887477,98940.30279210159,318.99719865932417
2023-11-07,135944.12357745357,98830.31461632645,317.9654897818169
2023-11-08,135958.27277710734,98770.70722714197,307.09808060106946
2023-11-09,134827.04794187396,98842.4710930602,368.81068204401384
2023-11-10,136655.497441098,98570.38944244239,331.7100632512932
2023-11-13,136721.7727334647,98715.8188668324,330.13821032935834
2023-11-14,139531.94437016302,98732.52038572163,334.23765918002505
2023-11-15,139854.4683669394,98740.38641692042,335.3875412741659
2023-11-16,139839.92447859334,98601.33088764304,338.86048602622833
2023-11-17,140364.95081824475,98849.03715545822,318.15503467312925
2023-11-20,141165.76996441625,98670.54974965038,310.20198369299897
2023-11-21,141133.53704327275,98853.38920095046,304.22367511027153
2023-11-22,141786.94679648973,98948.34311926899,302.95239414162154
2023-11-24,142306.0236576249,99256.34599259665,284.8397046492873
2023-11-27,141986.11073093733,99205.3037849004,307.6719958691223
2023-11-28,142073.97361149217,99170.73131509256,312.13667696432975
