Date,Unhedged_Portfolio_Value,Hedged_Portfolio_Value,Daily_Hedge_Ratio
2023-11-29,142420.917927654,99459.82508029316,215.5615532152522
2023-11-30,143389.88043366023,99836.67112355614,246.07186396045807
2023-12-01,144759.52222849452,100261.26228096875,288.9313986339363
2023-12-04,144443.79113649708,100495.05358517374,278.16377063513147
2023-12-05,143553.7913833228,99897.73529392335,355.6949619923488
2023-12-06,143083.9746360363,100024.45352259187,362.73382677861355
2023-12-07,144059.45845004258,99931.32185798041,326.60493360728793
2023-12-08,144581.81502498465,99868.43535841173,318.12077294233006
2023-12-11,146052.15332569176,100476.49365595396,339.3272614318881
2023-12-12,146699.6509538611,100455.06355724586,328.9929033112566
2023-12-13,148858.16645125853,100508.45083782787,332.8680710574829
2023-12-14,149696.75268922444,100744.40540582515,332.1766992700653
2023-12-15,149231.81941236442,100601.9987406695,332.97154985258373
2023-12-18,149592.17373807958,100217.27604107105,358.1787645546514
2023-12-19,150597.485193476,100281.74044719482,322.935203005882
2023-12-20,148226.51729937753,100220.19801384593,352.14512814434784
2023-12-21,149882.06849082877,100279.92387525762,360.2418073334011
2023-12-22,150402.55573511642,100403.57918502847,360.53975426662515
2023-12-26,151092.5265677381,100394.66253571237,358.42574566068674
2023-12-27,151378.58548044547,100383.59664964245,358.6586672573197
2023-12-28,151540.99753691093,100448.97505665295,361.5047227936665
2023-12-29,151085.17240667556,100466.78793240039,356.3441344134678
2024-01-02,150332.95697802748,100569.25680636267,347.3618471225317
2024-01-03,148699.18990901677,100427.19390594745,374.17033411191693
2024-01-04,148566.38783377892,100711.6606113604,374.6874940806329
2024-01-05,148913.53678438193,100788.99713198152,371.37781553341705
2024-01-08,150606.20837855633,100596.46791201964,300.6979623807183
2024-01-09,149895.86513053757,100265.0530814865,302.06326879611413
2024-01-10,150036.61373137592,99868.30421878172,277.6964392043058
2024-01-11,149639.03033866012,99641.56040575157,275.66360822527747
2024-01-12,149582.20219587575,99544.3795799474,274.8520107052478
2024-01-16,149070.86115797696,99516.7097890086,273.5703016982485
2024-01-17,148217.72749739338,99426.96820750459,277.3326069948341
2024-01-18,148936.54179044403,99231.00594032917,244.26207385794658
2024-01-19,150746.21892372362,99335.57288602677,283.40124261081104
2024-01-22,150853.10425721222,99216.73631447347,286.50766101748405
2024-01-23,150825.60051111097,98940.72305033721,282.5061777649069
2024-01-24,150157.70358393763,98406.78150586903,279.1989316584145
2024-01-25,151240.93755229516,98602.03040921078,303.6103090513726
2024-01-26,151561.38481557215,98922.48472993347,282.07047318683124
2024-01-29,152817.89195609264,99020.49826847993,292.13189571496866
2024-01-30,153040.94810760088,99233.50871369102,283.9967471960348
2024-01-31,151283.41394649688,99347.4107972455,247.11101175168278
2024-02-01,153020.4083040843,99429.21243793571,259.5323735839297
2024-02-02,153206.55856796683,98835.02672537383,215.73654564883114
2024-02-05,151627.5210811772,98086.91980701855,235.79678310645903
2024-02-06,152081.0845710504,98164.78097550795,237.4229362940515
2024-02-07,152918.08102475054,98095.7526966782,232.78096633835952
2024-02-08,153181.44946468226,98233.33264827903,226.73824437896923
2024-02-09,153888.81573175016,98262.63480883281,233.8128099877353
2024-02-12,154320.74537614093,98568.88015475826,221.51785508614267
2024-02-13,151977.77506935943,98151.83115413653,249.19724218308184
2024-02-14,153599.0889752662,98365.44471686754,293.3142836538976
2024-02-15,155052.15718649863,98645.53890716242,301.59523474130356
2024-02-16,154087.53455848273,98582.83520111392,352.52592497874514
2024-02-20,153388.6229109201,98699.50383105775,326.830407694723
2024-02-21,153523.3449714734,98693.20136753174,327.2106812177172
2024-02-22,155629.40570142903,98252.98012042334,274.45117288113573
2024-02-23,156128.0181060962,98508.3511145504,274.6428723033089
2024-02-26,155774.2229330316,98601.48689846497,275.04920162509194
2024-02-27,156528.4636824795,98916.82084388506,278.389713492233
2024-02-28,157234.18733871216,99461.39795523034,238.6690228910866
2024-02-29,157996.1059250214,99683.97536978444,229.84778225867703
2024-03-01,159404.79569417,99909.78800010413,224.34563570112817
2024-03-04,159658.02012640616,100137.39530001958,204.16402421317562
2024-03-05,158543.27415678266,100094.5655265311,208.88174908068714
2024-03-06,159870.90305252266,100595.7821077617,212.2966134404884
2024-03-07,160786.49765003487,100449.80903401252,230.11523369833137
2024-03-08,160336.7902113129,100612.39772926307,234.85217186408582
2024-03-11,160551.1817503041,100808.71899485517,228.5128674156008
2024-03-12,161311.81760990468,100624.29739183001,194.1534914387632
2024-03-13,161436.8506454391,100802.72582721741,202.97340028735138
2024-03-14,160512.62791008726,100360.04952951275,214.2467367231496
2024-03-15,160049.67916770568,100494.63837823973,196.2044371845799
2024-03-18,160772.40990943392,100575.6489074488,198.74314078772673
2024-03-19,161372.25977118165,100625.08707776525,185.27703927056487
2024-03-20,163037.7999850539,101081.92797010145,198.86215339393564
2024-03-21,163876.4904265664,101381.5273055726,210.30568480320198
2024-03-22,162970.45131749014,100963.59610366798,235.6101249825816
2024-03-25,163143.4093543854,101269.36377596157,227.00695407234576
2024-03-26,163013.82813331133,101347.5085205062,270.5792491171471
2024-03-27,164716.4071195089,101606.35369582924,300.2506762194767
2024-03-28,165200.8991937755,101921.79763784804,273.7327105881642
2024-04-01,164285.6554926483,101543.11187700985,335.18023175649364
2024-04-02,163017.18728176615,101482.76548294984,357.7302237380053
2024-04-03,163245.80911637156,101493.82603107861,375.94567207367123
2024-04-04,161012.4672672048,101589.16938533001,381.8006920468636
2024-04-05,162706.1198607633,101470.68708705842,356.5544149178859
2024-04-08,163017.68636939174,101602.09815900531,353.8476633061964
2024-04-09,163098.07176966328,101519.4423362002,360.30261801130183
2024-04-10,161132.63762906348,101462.94322030025,365.42699804629655
2024-04-11,161533.11985679832,100938.04798540425,321.44046362828385
2024-04-12,158714.6524249224,100637.31547131055,330.7954372893264
2024-04-15,157022.1206120008,100825.99496809496,316.4378988559555
2024-04-16,156429.85364778497,100629.19187883752,314.89127399943624
2024-04-17,155878.3306376386,100855.56944887438,308.669573919809
2024-04-18,156100.5508776815,101200.20321970902,307.1937088315001
2024-04-19,156320.01476281564,102076.94520923773,266.62584238605245
2024-04-22,157595.47274165842,102125.10680415576,267.39669608351556
2024-04-23,159189.16483726088,102134.40016039806,270.05143760770665
2024-04-24,159173.54788465338,102163.43981900961,257.7334918294786
2024-04-25,159041.6127379928,102414.17129648812,277.28473103322045
2024-04-26,159537.49770689546,102128.05974101822,198.94422091924096
2024-04-29,160043.1993925517,102266.34636950245,163.40405471139974
2024-04-30,157929.4806364532,101960.22454520692,206.03967304686049
2024-05-01,157241.62225393087,101732.49727549829,208.59829361564545
2024-05-02,158358.66111423058,101824.80491612518,211.00030578459527
2024-05-03,159676.95824760885,101713.08456439654,241.119297538969
2024-05-06,161081.4828246526,101809.10655366551,240.82516219597383
2024-05-07,161137.11869388004,101761.10747839701,234.3014660169618
2024-05-08,161219.55454177212,101805.87937753565,234.39137811331796
2024-05-09,162391.31728044545,102087.98099836531,247.49598827499466
2024-05-10,162856.5264161354,102272.53101395017,260.6095313338562
2024-05-13,162221.25869468745,101862.15143737252,263.68800791193684
2024-05-14,162835.0908324706,101841.95872695725,274.31598512483265
2024-05-15,164561.59942849193,101861.04327837218,265.3723218249918
2024-05-16,164346.8062070306,101902.62698339745,262.95873565770916
2024-05-17,164793.84936752866,102047.97069747529,284.54841333038013
2024-05-20,164820.8250830542,101954.77872376249,295.2001965847741
2024-05-21,164740.94255593853,101672.00281302132,293.90226091228544
2024-05-22,164305.82998105665,101676.32206988448,293.58073673614206
2024-05-23,161960.44043633927,101070.95199030206,356.2960598770702
2024-05-24,162893.24933509054,100891.77846042694,355.7534559346402
2024-05-28,161894.32965073557,100192.38533363302,355.26207153881876
2024-05-29,160219.31620651644,99956.12895177206,352.8692347656494
2024-05-30,160312.31329072907,100644.72913721981,296.30551961879667
2024-05-31,161697.66831657785,100593.39270799505,312.9114546486324
2024-06-03,161059.72890294986,100116.51347007077,302.45129559438953
2024-06-04,161144.80097524825,100059.97051408136,302.8411765984489
2024-06-05,162289.17759385836,99685.06479982495,281.4111076840352
2024-06-06,162173.2800063191,99615.60369351355,286.1227699493136
2024-06-07,161983.4172316789,99592.61023538788,238.22200007708108
2024-06-10,162743.4450575685,99825.08499885512,235.48964476759036
2024-06-11,162204.67727618857,99317.29963059847,226.29939261914228
2024-06-12,163074.32663900286,99376.7805356196,177.42221959012315
2024-06-13,162645.8302977289,98940.50159884196,266.5993123794048
2024-06-14,162152.93888587135,98592.63163986456,242.11698149824434
2024-06-17,163744.0386176446,98854.4658807573,273.356921858002
2024-06-18,164420.32496986372,99038.85243835722,271.4252083141417
2024-06-20,164951.6306301149,99565.54814734719,235.28201522671327
2024-06-21,164934.72359638836,99652.4461426095,223.11437881879328
2024-06-24,165397.40561678563,100103.3163694157,163.17415379274195
2024-06-25,165100.71451650863,99750.07623329652,138.22919293059465
2024-06-26,164374.42167685047,99249.80143987139,150.61854270842474
2024-06-27,164757.5874072861,99413.51914123872,131.97846780555162
2024-06-28,164821.05924071785,99614.83524854261,127.77396667775669
2024-07-01,164124.03109548546,99122.57013930575,105.51618511194954
2024-07-02,164843.66359959604,99565.16101834382,-3.6318533261675197
2024-07-03,164689.81575167348,99521.3377258477,-33.412534765811145
2024-07-05,164878.40882050834,99612.72399261234,11.841597841302633
2024-07-08,165024.91487362923,99697.31904143063,10.2577552520884
2024-07-09,164884.39284014158,99588.22427519495,74.96461999195374
2024-07-10,166027.14851936142,99746.03073569087,161.79187310314052
2024-07-11,166941.35562284925,100347.53646763077,18.45837641576773
2024-07-12,167995.70265323634,100900.92817567433,38.56818465365514
2024-07-15,168887.4034835326,101409.45982818415,29.670503748745066
2024-07-16,170612.9190979753,102365.40096849602,40.75910903108832
2024-07-17,169349.87059949953,102207.61961326163,128.70175213852275
2024-07-18,167578.7171407897,101603.57033916812,181.70670388170112
2024-07-19,166644.36028830198,101491.5174935639,206.99934633942516
2024-07-22,167492.2562664299,101359.3146331627,189.51486988331865
2024-07-23,167192.39189414715,101278.03571393732,192.64307866316886
2024-07-24,165008.91985445633,101450.71519927098,201.10042082150653
2024-07-25,164737.69472363754,101657.07261301213,218.6639220756003
2024-07-26,166719.37383413326,102037.13526823443,229.50682545035056
2024-07-29,166555.82960904206,101893.86986139313,222.80148945575758
2024-07-30,166751.77390387407,102354.56108094403,205.6428754990212
2024-07-31,167978.68852480935,102077.29143776161,191.2217594501646
2024-08-01,166087.96787560373,101819.00204191722,190.81021858472027
2024-08-02,162760.891244528,101110.12777637392,217.0755228632528
2024-08-05,158772.70746634153,100881.21138153829,237.255994639242
2024-08-06,160497.31240840658,101240.14667969079,246.54994034960953
2024-08-07,159262.3696208776,101030.33426311525,261.4937768028585
2024-08-08,162516.85837562394,101098.10177568703,265.094699455749
2024-08-09,162866.86412749157,100943.05408860535,258.702232833728
2024-08-12,162172.89825418635,100468.78483441602,256.38885926454856
2024-08-13,163795.36965262235,100106.11982527566,253.27504324871742
2024-08-14,164502.474839747,100264.72719332624,265.31495759148186
2024-08-15,166805.39646882215,100155.42007631485,268.8185445280255
2024-08-16,167428.24764267862,100338.7231432396,259.6805926233043
2024-08-19,168569.3838878018,100172.67458068127,270.18582894064696
2024-08-20,167661.68518428327,99780.88712083604,275.3307107638631
2024-08-21,168547.50893235323,100005.75993819392,268.349977264378
2024-08-22,167805.6077935832,100156.11998637408,229.81698653538407
2024-08-23,169802.4712565187,100507.14726206248,241.63650119673645
2024-08-26,169752.7531590922,100653.89659110832,225.37618413390885
2024-08-27,169997.84800733603,100686.12253250115,250.8548650904203
2024-08-28,169483.5570087579,100851.2864914207,247.01645839037747
2024-08-29,170212.59295859447,101277.63306030568,255.19410507823326
2024-08-30,171563.91222079514,101306.74864528666,246.99808655431048
2024-09-03,168866.89197877844,101463.71332433402,259.88336169302295
2024-09-04,168651.39430882226,101508.28410102944,259.7329521013471
2024-09-05,167470.38330575553,101004.28235627548,258.44231463116625
2024-09-06,165133.32600585098,101053.54435766087,265.515352147569
2024-09-09,167149.6161879191,101318.2906632196,265.29077828974806
2024-09-10,167519.30958216308,101171.42727160055,259.7832570844182
2024-09-11,168108.88449115292,100716.4770535535,239.87713491461366
2024-09-12,169392.7842933318,100808.12872899034,244.99250206702484
2024-09-13,170474.74354941587,101025.34079697405,248.88155098177555
2024-09-16,171627.76828845503,101587.20982970593,251.27149430566018
2024-09-17,171692.97930960407,101590.66155489247,261.4472725263099
2024-09-18,171276.13207888158,101599.86062883354,262.29156314398614
2024-09-19,173554.4492561037,101580.31271132291,243.36103952593794
2024-09-20,173783.11900600648,101832.92655276349,208.80202405080837
2024-09-23,174524.8646067908,102113.25605973866,187.53576034202376
2024-09-24,174496.24855996692,101914.73356861767,191.8025381486891
2024-09-25,173302.62905581074,101403.4751826893,253.7672521345416
2024-09-26,174446.69345512954,101736.81964890924,257.19979601054985
2024-09-27,174955.68095876378,102149.28652374788,242.1555057513385
2024-09-30,175266.13260201478,102010.785181985,240.85483434954688
2024-10-01,174395.87810249758,102180.09091945204,228.93835487093543
2024-10-02,174619.76250731575,102279.85338894778,225.77855642538492
2024-10-03,173924.28585823483,102013.24310259218,232.72157479664727
2024-10-04,175890.32333123352,102297.62966285288,290.36857247965355
2024-10-07,174258.97985952653,102236.22485117479,297.2291286266433
2024-10-08,175522.1895639752,102076.4344045773,287.995536664049
2024-10-09,176852.04755097957,102213.51289110607,278.36060575836245
2024-10-10,176307.18663840895,102059.13181014254,277.1910215712128
2024-10-11,178029.7036132432,102465.97092802114,299.45190105542787
2024-10-14,179255.00569817107,102368.26937904341,296.6920301554018
2024-10-15,178321.686190299,102628.86916416425,309.7559509128801
2024-10-16,179577.1270461274,102900.25959819525,314.81947135266904
2024-10-17,179512.34540647932,102854.39949121808,307.9756738870411
2024-10-18,179800.82405531112,102645.68148592608,293.47056316134797
2024-10-21,178520.78471924787,102083.033247694,307.90604912162036
2024-10-22,177933.92868661872,101806.45379927989,334.95516391402725
2024-10-23,177178.51311547618,102184.8678742166,269.6276070998171
2024-10-24,177110.4473986813,101958.81924974488,260.8530877014983
2024-10-25,176629.5779544835,101707.84645064935,226.14355010291575
2024-10-28,177521.51219087368,101992.33988434648,224.79678027711958
2024-10-29,177613.9563869753,101915.62104140375,242.37086426632695
2024-10-30,177269.5363759503,101903.67457019245,185.776794293906
2024-10-31,175770.98493843785,101905.60338032855,134.8469574985358
2024-11-01,176283.32281980582,102009.39609432487,139.99747722860806
2024-11-04,176003.2440837656,101947.9746768369,142.81174102636675
2024-11-05,177994.94044022445,102381.24600274934,182.055559323939
2024-11-06,182900.68332918713,103085.95969866237,259.7487995851134
2024-11-07,182724.1182755397,102354.19725897537,245.61766909797038
2024-11-08,183639.0515812487,102519.46373270522,242.6866036750957
2024-11-11,185013.98033176677,103211.49514720862,241.17162051147386
2024-11-12,183964.13121577023,102880.82630253492,247.4119114133492
2024-11-13,183968.13391898383,102843.37631451932,246.9092634157985
2024-11-14,182875.05034100916,102902.36147361502,315.20685384977617
2024-11-15,181361.8628818036,103285.7492977875,292.7974293753443
2024-11-18,182877.67965777623,103751.0540551035,295.1291683661786
2024-11-19,183055.14094498215,103493.11487286212,295.9753289750975
2024-11-20,183403.97489777024,103666.38436700146,214.01620494655737
2024-11-21,185568.29423630176,104325.18025472548,320.0650103435765
2024-11-22,187313.91136703835,104953.94955232827,346.23219139412464
2024-11-25,188380.19365408877,105170.72162204859,340.2522430302389
2024-11-26,188874.58554727785,104929.36572308993,299.0266681702816
2024-11-27,188353.64049641564,104946.4104658312,306.0049294273221
2024-11-29,188724.631884299,104620.17238309798,258.44018501347415
2024-12-02,188232.37284480617,104160.64917073856,313.2662969921186
2024-12-03,187951.98134873976,103956.89483656069,315.95941644646035
2024-12-04,188564.23017804575,103709.27717007347,284.46425147069044
2024-12-05,187967.7693707531,103556.99882245723,322.11045835920555
2024-12-06,187912.59955463576,103366.2797979317,254.85833363932213
2024-12-09,185740.76142591803,102733.5571626953,327.32290906058734
2024-12-10,184828.96253419548,102535.37901224983,296.6345559458384
2024-12-11,185576.2983179676,102214.9903330953,285.9184251283021
2024-12-12,184690.28056626537,102200.18823227638,277.16338124248296
2024-12-13,184248.342888428,101974.42654097272,284.95091477200026
2024-12-16,184058.37044270753,101482.07335516489,272.26710317039743
2024-12-17,182743.68651308745,101135.08699520779,275.86869435733
2024-12-18,177365.9370497208,100835.37656330608,271.14717687689836
2024-12-19,177010.50654718815,100660.85229508457,271.19455480346795
2024-12-20,179414.70614730136,100867.35022511306,293.10843325371667
2024-12-23,179791.55416387293,100513.02219651252,285.08414099072047
2024-12-24,181352.177479906,100335.74252354182,285.08337477192686
2024-12-26,181331.9829775927,100318.23106764966,287.8407347612294
2024-12-27,179883.45516817513,100497.15181009879,282.318679324415
2024-12-30,177981.56255948063,100489.09276734453,279.87468206851935
2024-12-31,177933.44663944503,100804.55330614885,286.2350767829141
2025-01-02,177673.6785538849,100888.97742568106,285.8721919669573
2025-01-03,179581.298365198,100895.98333726573,260.3680277088879
2025-01-06,179504.22045682982,100377.20167485518,248.1216328353911
2025-01-07,178590.126798368,100646.6422449277,209.9705669007968
2025-01-08,179222.74028062035,100898.02656818781,218.69283008704087
2025-01-10,176566.6570851532,100600.85244529026,237.9885567470726
2025-01-13,177397.59605217256,100949.07987541457,246.39162140204417
2025-01-14,178849.37866329885,101658.94184098757,258.68982938831476
2025-01-15,181091.3253579637,101582.77474201021,224.44352123097653
2025-01-16,182792.00281764517,102674.5131295894,219.1462302672354
2025-01-17,184116.32560180768,102716.51731284121,211.0318510878221
2025-01-21,185898.22523481565,103061.5527383657,214.07848529668996
2025-01-22,185852.0014526941,102634.69495165296,213.50961843565287
2025-01-23,187079.57435576187,102917.28406539373,217.80724216878357
2025-01-24,186937.9253750257,103053.77525842004,220.73828485248384
2025-01-27,186022.49609702016,103239.49323416738,147.8632901744128
2025-01-28,186047.21588146148,102876.76190455674,131.38520044414804
2025-01-29,185586.7956464269,102840.50965856382,146.87077648076985
2025-01-30,187058.83949756683,103413.54260506878,136.74708867985336
2025-01-31,186223.228954578,103251.38159775057,169.56433254962124
2025-02-03,185405.94685864632,103180.22694271842,171.53059449306647
2025-02-04,185859.10190841387,103120.0288329854,140.220600971643
2025-02-05,186886.81645707611,103473.67217006811,161.16275353138985
2025-02-06,186569.21500545097,103138.20048743825,137.39169783669266
2025-02-07,185405.10096444597,102945.46939159787,148.24578718352595
2025-02-10,186117.69272951383,102941.3211051144,177.02249551081687
2025-02-11,186009.39663501584,102827.997314496,210.95277674030515
2025-02-12,185475.83178803697,102764.60252665194,216.17449449502448
2025-02-13,186659.88836643653,102738.38066850645,193.66015750123114
2025-02-14,186653.7975229522,102738.15617609277,190.41188581018713
2025-02-18,187546.55033728812,103037.23461526411,196.71879549979553
2025-02-19,187804.36215146995,103017.16353275487,205.42487782967046
2025-02-20,186691.6947106226,102701.9106377879,211.84514500176522
2025-02-21,183344.00014491973,102382.7781217641,266.4527978095601
2025-02-24,183021.8303170879,102615.47559595454,273.03011442549774
2025-02-25,182747.4529373063,102913.72977934139,274.0657417474981
2025-02-26,182721.20440505535,102852.72169422163,275.0755596969695
2025-02-27,181175.49800477465,103247.97587500169,240.1006646251136
2025-02-28,183568.15379512063,103281.00769825501,256.63588339665364
2025-03-03,181524.4758444128,103559.38296681293,246.89975872609784
2025-03-04,178445.25750034628,102813.27808225676,256.54555022258666
2025-03-05,179952.6398271831,102771.64268575507,255.71914782622343
2025-03-06,177318.8891180133,102774.63603271503,257.3123920113437
2025-03-07,178392.22477353024,102937.99708583082,248.15390549991366
2025-03-10,174634.90174264347,102961.29001836447,250.47282377194804
2025-03-11,173260.1004468338,102834.53489404757,250.48096181647907
2025-03-12,173364.87258013786,102471.8991667507,242.93612106351995
2025-03-13,171078.9873426771,102231.68469086246,253.82397754607854
2025-03-14,174784.6886891137,102604.28495863652,272.4876215848076
2025-03-17,177020.16529547115,103175.20018663802,294.20893000762277
2025-03-18,175891.06101727075,103514.41963826297,282.06093929477703
2025-03-19,177935.31849525176,103685.94780126799,288.7955058627253
2025-03-20,177620.71282824414,103777.7174971986,289.9087894222033
2025-03-21,177151.85211469154,103472.48485657356,287.99329309206075
2025-03-24,179912.23119811862,103327.43349121143,298.08989479227523
2025-03-25,179781.2403536275,103016.71313352558,297.0748128726099
2025-03-26,178922.8515940404,103621.43501659403,281.4130091139136
2025-03-27,178234.32795644883,103461.27721606719,273.31265797498554
2025-03-28,175106.9615581576,103413.93378106652,268.20386984097814
2025-03-31,176255.1812652878,103531.015491296,255.3977947381036
2025-04-01,176749.49779990973,103579.06218016784,261.8594950260518
2025-04-02,178153.627183684,103865.4707140907,259.02996834852365
2025-04-03,169750.41745461427,103662.57205411715,291.0476287807016
2025-04-04,158545.01019011808,103047.98862631129,322.9795017564596
2025-04-07,158098.6511005879,102949.17528436695,327.6626000742048
2025-04-08,155985.4181799101,103274.80851967314,332.55041980192294
2025-04-09,168383.93567056628,102178.52460180201,264.0997224290489
2025-04-10,163190.3886197319,102781.66701965705,261.64663337765626
2025-04-11,165787.84681878675,102870.38820496941,262.7345786071371
2025-04-14,167538.310678259,103113.14081144614,263.40037944262133
2025-04-15,167386.89930587684,103263.82448236932,263.68771790899325
2025-04-16,165105.8058074683,103774.83995434594,263.26774423953657
2025-04-17,165970.04345922126,104195.91030989912,260.83536451074013
2025-04-21,162164.2618246966,103688.29279151963,240.1251133611238
2025-04-22,166360.84659651917,104308.05775360663,242.063606075019
2025-04-23,168291.7208155294,104291.68608999441,239.32251322034674
2025-04-24,171225.22164639315,104349.58181527039,251.8518727598449
2025-04-25,171481.34929836963,103872.23174753324,262.41663140536224
2025-04-28,171912.64846296117,104100.28093354306,262.39515445019333
2025-04-29,173017.08285335742,104221.80441148205,261.24831179066365
2025-04-30,173163.9568738995,104275.68290150451,261.93011084691386
2025-05-01,173327.0442580717,103706.45651191397,281.1359916231498
2025-05-02,175901.61525341027,103818.32263272148,288.86466278786344
2025-05-05,175319.3570781328,104000.9612318507,275.8536007227566
2025-05-06,174495.56482208282,104163.38800160024,234.5886807653162
2025-05-07,175013.67117064085,104141.56639129898,236.43222230180237
2025-05-08,176340.6794672655,104405.83140791155,226.61034686972656
2025-05-09,176082.20938517837,104356.86664816579,244.79225382105435
2025-05-12,180029.42112417094,104291.35356677421,215.97145918168698
2025-05-13,181067.27129608457,104412.47925749703,215.71721403039982
2025-05-14,180351.1925927145,103903.84203350273,220.79208803970852
2025-05-15,182055.8014074312,104521.40819911716,222.10057663631363
2025-05-16,184027.28459387724,105192.14142269564,216.3575843359527
2025-05-19,184334.56656597025,105288.15090241459,215.09877656791036
2025-05-20,183510.2031054652,105073.49791845855,224.69387328636034
2025-05-21,180316.08704340595,104682.92468631561,252.05027901120076
2025-05-22,179995.6759085038,104463.40451960333,251.06386086630116
2025-05-23,179387.50062397597,104676.59500585633,246.67823039598863
2025-05-27,182274.51353442395,104355.18139978648,285.05883987848074
2025-05-28,180824.8100835203,104093.6236528753,290.5249434284385
2025-05-29,181169.4863590055,103905.81237825815,289.45796716638563
2025-05-30,181698.5205993513,104314.71783014816,280.651417180204
2025-06-02,181961.72063290485,103969.94667966726,259.8465174349954
2025-06-03,182986.29894816063,104049.62972133902,262.6243267030776
2025-06-04,182386.7780123843,103732.52587592755,261.5054727066998
2025-06-05,181997.48006343137,103889.30407337398,232.19568233398587
2025-06-06,183748.74135902151,104062.72432654016,238.22639676435608
2025-06-09,183461.5568482605,103823.0298698204,252.08621672672854
2025-06-10,184041.39187810777,103658.5784448568,256.1270779734317
2025-06-11,183778.22222092503,103715.86525388385,213.07323107623537
2025-06-12,184501.67197096723,103830.67140860614,218.21860293312585
2025-06-13,182199.64719750095,103579.75579621579,275.43806937868794
2025-06-16,184017.52769173277,103656.4701505796,297.3035410216793
2025-06-17,182411.11487119665,103604.4794244384,294.8204047316904
2025-06-18,182700.82744615627,103783.9857058562,293.82902429067957
2025-06-20,182603.30271120396,103966.71978237153,300.1968797420718
2025-06-23,183900.4404628424,103747.91158499451,285.6605151472427
2025-06-24,186020.39525790449,103846.43260496804,293.5508954199338
2025-06-25,184894.71213494003,103160.83720151268,299.2917009347405
2025-06-26,186627.67859816476,103302.78352004901,311.75348574811346
2025-06-27,187357.3256192157,103184.41853303181,310.03259376422153
2025-06-30,188633.86516791853,103391.60807110184,306.8554135958234
2025-07-01,189303.81912520027,103790.67518670073,291.83830582948355
2025-07-02,189526.00369163472,103493.84933080645,271.7910305304591
2025-07-03,191093.3041411287,103575.19944239595,290.1570132057593
2025-07-07,189709.58011867804,103593.69548307538,304.3217969598841
2025-07-08,189665.1944168799,103628.44812315544,317.8602009522075
2025-07-09,190076.9422786659,103253.11473919221,294.2283126368604
2025-07-10,190638.67491390617,103299.2770322906,270.9174933349219
2025-07-11,189386.14764503797,102958.62922210044,282.7028539132393
2025-07-14,190173.85755493157,103201.76688290603,286.75395810156465
2025-07-15,187934.4167735222,102462.45601500344,326.0229534848198
2025-07-16,188723.15801392889,102505.59283000018,341.4612483179015
2025-07-17,190138.71710504213,102515.99389142657,366.0533537600584
2025-07-18,190287.7105132212,102686.19571824014,362.93651175757424
2025-07-21,190063.4012418397,102297.09365576097,416.1427664137721
2025-07-22,191378.74063770488,102985.69665890076,402.25898199505104
2025-07-23,192815.5953049441,102590.28591934987,405.51041708955347
2025-07-24,192457.42546667153,102353.98439856991,408.4772012778432
2025-07-25,193002.7536466228,102096.41777620089,383.6606683806604
2025-07-28,192039.68754923137,101621.18486669283,402.44662063662287
2025-07-29,191824.27702470485,101745.34973783643,268.29665555064344
2025-07-30,191362.34978662513,101617.05139546424,274.73984849726025
