timestamp,headline,snippet,source,ticker,text,sentiment_score,date
2025-06-11 12:31:26.874021,SPY reports disappointing quarterly results,SPY reports disappointing quarterly results according to market sources.,CNBC,SPY,spy report disappointing quarterly result spy report disappointing quarterly result according market source,-0.7506,2025-06-11
2025-06-11 09:10:26.874021,SPY announces routine board meeting,SPY announces routine board meeting according to market sources.,CNBC,SPY,spy announces routine board meeting spy announces routine board meeting according market source,0.0,2025-06-11
2025-06-12 11:06:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,CNBC,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-06-12
2025-06-13 12:48:26.874021,SPY provides standard business update,SPY provides standard business update according to market sources.,Reuters,SPY,spy provides standard business update spy provides standard business update according market source,0.0,2025-06-13
2025-06-13 13:36:26.874021,SPY provides standard business update,SPY provides standard business update according to market sources.,Bloomberg,SPY,spy provides standard business update spy provides standard business update according market source,0.0,2025-06-13
2025-06-16 11:47:26.874021,Analysts upgrade SPY with bullish outlook,Analysts upgrade SPY with bullish outlook according to market sources.,Bloomberg,SPY,analyst upgrade spy bullish outlook analyst upgrade spy bullish outlook according market source,0.0,2025-06-16
2025-06-16 12:10:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,MarketWatch,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-06-16
2025-06-16 14:34:26.874021,SPY beats revenue expectations significantly,SPY beats revenue expectations significantly according to market sources.,MarketWatch,SPY,spy beat revenue expectation significantly spy beat revenue expectation significantly according market source,0.0,2025-06-16
2025-06-17 14:17:26.874021,SPY announces routine board meeting,SPY announces routine board meeting according to market sources.,Reuters,SPY,spy announces routine board meeting spy announces routine board meeting according market source,0.0,2025-06-17
2025-06-17 09:35:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,MarketWatch,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-06-17
2025-06-17 12:55:26.874021,Institutional investors increase SPY holdings,Institutional investors increase SPY holdings according to market sources.,Bloomberg,SPY,institutional investor increase spy holding institutional investor increase spy holding according market source,0.5574,2025-06-17
2025-06-18 11:50:26.874021,SPY beats revenue expectations significantly,SPY beats revenue expectations significantly according to market sources.,Yahoo Finance,SPY,spy beat revenue expectation significantly spy beat revenue expectation significantly according market source,0.0,2025-06-18
2025-06-19 11:33:26.874021,Market analysts review SPY fundamentals,Market analysts review SPY fundamentals according to market sources.,Yahoo Finance,SPY,market analyst review spy fundamental market analyst review spy fundamental according market source,0.0,2025-06-19
2025-06-19 15:32:26.874021,Analyst downgrades SPY citing headwinds,Analyst downgrades SPY citing headwinds according to market sources.,Yahoo Finance,SPY,analyst downgrade spy citing headwind analyst downgrade spy citing headwind according market source,0.0,2025-06-19
2025-06-19 12:34:26.874021,Analysts upgrade SPY with bullish outlook,Analysts upgrade SPY with bullish outlook according to market sources.,MarketWatch,SPY,analyst upgrade spy bullish outlook analyst upgrade spy bullish outlook according market source,0.0,2025-06-19
2025-06-20 14:52:26.874021,Industry report mentions SPY among peers,Industry report mentions SPY among peers according to market sources.,Bloomberg,SPY,industry report mention spy among peer industry report mention spy among peer according market source,0.0,2025-06-20
2025-06-23 09:45:26.874021,Industry report mentions SPY among peers,Industry report mentions SPY among peers according to market sources.,Yahoo Finance,SPY,industry report mention spy among peer industry report mention spy among peer according market source,0.0,2025-06-23
2025-06-24 12:20:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,MarketWatch,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-06-24
2025-06-24 09:41:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,Reuters,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-06-24
2025-06-24 15:21:26.874021,SPY announces routine board meeting,SPY announces routine board meeting according to market sources.,Reuters,SPY,spy announces routine board meeting spy announces routine board meeting according market source,0.0,2025-06-24
2025-06-25 10:16:26.874021,Regulatory challenges facing SPY operations,Regulatory challenges facing SPY operations according to market sources.,MarketWatch,SPY,regulatory challenge facing spy operation regulatory challenge facing spy operation according market source,0.1531,2025-06-25
2025-06-25 10:54:26.874021,Institutional investors increase SPY holdings,Institutional investors increase SPY holdings according to market sources.,Reuters,SPY,institutional investor increase spy holding institutional investor increase spy holding according market source,0.5574,2025-06-25
2025-06-25 13:59:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,Reuters,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-06-25
2025-06-26 12:00:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,CNBC,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-06-26
2025-06-26 10:01:26.874021,SPY provides standard business update,SPY provides standard business update according to market sources.,Bloomberg,SPY,spy provides standard business update spy provides standard business update according market source,0.0,2025-06-26
2025-06-26 14:57:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,Reuters,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-06-26
2025-06-27 14:14:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,Bloomberg,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-06-27
2025-06-27 13:59:26.874021,SPY stock soars on strong earnings report,SPY stock soars on strong earnings report according to market sources.,CNBC,SPY,spy stock soar strong earnings report spy stock soar strong earnings report according market source,0.765,2025-06-27
2025-06-30 12:29:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,Bloomberg,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-06-30
2025-07-01 10:59:26.874021,Institutional investors increase SPY holdings,Institutional investors increase SPY holdings according to market sources.,Reuters,SPY,institutional investor increase spy holding institutional investor increase spy holding according market source,0.5574,2025-07-01
2025-07-01 15:18:26.874021,SPY stock soars on strong earnings report,SPY stock soars on strong earnings report according to market sources.,CNBC,SPY,spy stock soar strong earnings report spy stock soar strong earnings report according market source,0.765,2025-07-01
2025-07-01 13:25:26.874021,SPY announces routine board meeting,SPY announces routine board meeting according to market sources.,Yahoo Finance,SPY,spy announces routine board meeting spy announces routine board meeting according market source,0.0,2025-07-01
2025-07-02 12:52:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,MarketWatch,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-07-02
2025-07-02 15:33:26.874021,SPY stock soars on strong earnings report,SPY stock soars on strong earnings report according to market sources.,MarketWatch,SPY,spy stock soar strong earnings report spy stock soar strong earnings report according market source,0.765,2025-07-02
2025-07-03 15:04:26.874021,Institutional investors increase SPY holdings,Institutional investors increase SPY holdings according to market sources.,Yahoo Finance,SPY,institutional investor increase spy holding institutional investor increase spy holding according market source,0.5574,2025-07-03
2025-07-04 11:36:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,MarketWatch,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-07-04
2025-07-04 13:46:26.874021,SPY beats revenue expectations significantly,SPY beats revenue expectations significantly according to market sources.,MarketWatch,SPY,spy beat revenue expectation significantly spy beat revenue expectation significantly according market source,0.0,2025-07-04
2025-07-04 13:11:26.874021,SPY beats revenue expectations significantly,SPY beats revenue expectations significantly according to market sources.,Reuters,SPY,spy beat revenue expectation significantly spy beat revenue expectation significantly according market source,0.0,2025-07-04
2025-07-07 09:29:26.874021,Analyst downgrades SPY citing headwinds,Analyst downgrades SPY citing headwinds according to market sources.,Yahoo Finance,SPY,analyst downgrade spy citing headwind analyst downgrade spy citing headwind according market source,0.0,2025-07-07
2025-07-07 14:04:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,CNBC,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-07-07
2025-07-08 10:18:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,Reuters,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-07-08
2025-07-08 13:03:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,Reuters,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-07-08
2025-07-09 12:23:26.874021,Market analysts review SPY fundamentals,Market analysts review SPY fundamentals according to market sources.,CNBC,SPY,market analyst review spy fundamental market analyst review spy fundamental according market source,0.0,2025-07-09
2025-07-10 09:50:26.874021,SPY shares decline amid market concerns,SPY shares decline amid market concerns according to market sources.,Bloomberg,SPY,spy share decline amid market concern spy share decline amid market concern according market source,0.5267,2025-07-10
2025-07-10 09:32:26.874021,Market analysts review SPY fundamentals,Market analysts review SPY fundamentals according to market sources.,Reuters,SPY,market analyst review spy fundamental market analyst review spy fundamental according market source,0.0,2025-07-10
2025-07-11 12:30:26.874021,Institutional investors increase SPY holdings,Institutional investors increase SPY holdings according to market sources.,Reuters,SPY,institutional investor increase spy holding institutional investor increase spy holding according market source,0.5574,2025-07-11
2025-07-11 11:22:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,MarketWatch,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-07-11
2025-07-11 10:09:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,Reuters,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-07-11
2025-07-14 15:03:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,Reuters,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-07-14
2025-07-14 11:28:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,CNBC,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-07-14
2025-07-15 12:09:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,Yahoo Finance,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-07-15
2025-07-16 09:34:26.874021,SPY reports disappointing quarterly results,SPY reports disappointing quarterly results according to market sources.,CNBC,SPY,spy report disappointing quarterly result spy report disappointing quarterly result according market source,-0.7506,2025-07-16
2025-07-17 12:48:26.874021,Institutional investors increase SPY holdings,Institutional investors increase SPY holdings according to market sources.,Yahoo Finance,SPY,institutional investor increase spy holding institutional investor increase spy holding according market source,0.5574,2025-07-17
2025-07-17 09:29:26.874021,Market analysts review SPY fundamentals,Market analysts review SPY fundamentals according to market sources.,MarketWatch,SPY,market analyst review spy fundamental market analyst review spy fundamental according market source,0.0,2025-07-17
2025-07-18 14:12:26.874021,SPY shares decline amid market concerns,SPY shares decline amid market concerns according to market sources.,Bloomberg,SPY,spy share decline amid market concern spy share decline amid market concern according market source,0.5267,2025-07-18
2025-07-21 13:40:26.874021,SPY beats revenue expectations significantly,SPY beats revenue expectations significantly according to market sources.,Bloomberg,SPY,spy beat revenue expectation significantly spy beat revenue expectation significantly according market source,0.0,2025-07-21
2025-07-21 14:30:26.874021,SPY beats revenue expectations significantly,SPY beats revenue expectations significantly according to market sources.,CNBC,SPY,spy beat revenue expectation significantly spy beat revenue expectation significantly according market source,0.0,2025-07-21
2025-07-21 13:34:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,CNBC,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-07-21
2025-07-22 12:52:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,MarketWatch,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-07-22
2025-07-23 10:38:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,Reuters,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-07-23
2025-07-23 11:10:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,Reuters,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-07-23
2025-07-23 10:57:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,CNBC,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-07-23
2025-07-24 10:08:26.874021,Institutional investors increase SPY holdings,Institutional investors increase SPY holdings according to market sources.,Reuters,SPY,institutional investor increase spy holding institutional investor increase spy holding according market source,0.5574,2025-07-24
2025-07-25 13:36:26.874021,Industry report mentions SPY among peers,Industry report mentions SPY among peers according to market sources.,Bloomberg,SPY,industry report mention spy among peer industry report mention spy among peer according market source,0.0,2025-07-25
2025-07-25 09:21:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,CNBC,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-07-25
2025-07-25 13:03:26.874021,SPY stock soars on strong earnings report,SPY stock soars on strong earnings report according to market sources.,CNBC,SPY,spy stock soar strong earnings report spy stock soar strong earnings report according market source,0.765,2025-07-25
2025-07-28 13:43:26.874021,Market analysts review SPY fundamentals,Market analysts review SPY fundamentals according to market sources.,Bloomberg,SPY,market analyst review spy fundamental market analyst review spy fundamental according market source,0.0,2025-07-28
2025-07-28 15:02:26.874021,Analysts upgrade SPY with bullish outlook,Analysts upgrade SPY with bullish outlook according to market sources.,Yahoo Finance,SPY,analyst upgrade spy bullish outlook analyst upgrade spy bullish outlook according market source,0.0,2025-07-28
2025-07-29 12:27:26.874021,Regulatory challenges facing SPY operations,Regulatory challenges facing SPY operations according to market sources.,Yahoo Finance,SPY,regulatory challenge facing spy operation regulatory challenge facing spy operation according market source,0.1531,2025-07-29
2025-07-30 11:12:26.874021,SPY shares decline amid market concerns,SPY shares decline amid market concerns according to market sources.,CNBC,SPY,spy share decline amid market concern spy share decline amid market concern according market source,0.5267,2025-07-30
2025-07-30 09:24:26.874021,SPY provides standard business update,SPY provides standard business update according to market sources.,MarketWatch,SPY,spy provides standard business update spy provides standard business update according market source,0.0,2025-07-30
2025-07-30 12:44:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,Yahoo Finance,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-07-30
2025-07-31 11:59:26.874021,Institutional investors increase SPY holdings,Institutional investors increase SPY holdings according to market sources.,Yahoo Finance,SPY,institutional investor increase spy holding institutional investor increase spy holding according market source,0.5574,2025-07-31
2025-08-01 10:46:26.874021,SPY shares decline amid market concerns,SPY shares decline amid market concerns according to market sources.,MarketWatch,SPY,spy share decline amid market concern spy share decline amid market concern according market source,0.5267,2025-08-01
2025-08-01 13:53:26.874021,SPY stock soars on strong earnings report,SPY stock soars on strong earnings report according to market sources.,Bloomberg,SPY,spy stock soar strong earnings report spy stock soar strong earnings report according market source,0.765,2025-08-01
2025-08-01 11:11:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,Reuters,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-08-01
2025-08-04 13:07:26.874021,Analyst downgrades SPY citing headwinds,Analyst downgrades SPY citing headwinds according to market sources.,Reuters,SPY,analyst downgrade spy citing headwind analyst downgrade spy citing headwind according market source,0.0,2025-08-04
2025-08-04 10:59:26.874021,SPY announces innovative new product launch,SPY announces innovative new product launch according to market sources.,Reuters,SPY,spy announces innovative new product launch spy announces innovative new product launch according market source,0.7003,2025-08-04
2025-08-05 14:16:26.874021,Market analysts review SPY fundamentals,Market analysts review SPY fundamentals according to market sources.,MarketWatch,SPY,market analyst review spy fundamental market analyst review spy fundamental according market source,0.0,2025-08-05
2025-08-06 12:47:26.874021,Supply chain issues impact SPY performance,Supply chain issues impact SPY performance according to market sources.,Yahoo Finance,SPY,supply chain issue impact spy performance supply chain issue impact spy performance according market source,0.0,2025-08-06
2025-08-07 14:17:26.874021,Industry report mentions SPY among peers,Industry report mentions SPY among peers according to market sources.,Bloomberg,SPY,industry report mention spy among peer industry report mention spy among peer according market source,0.0,2025-08-07
2025-08-08 10:55:26.874021,Regulatory challenges facing SPY operations,Regulatory challenges facing SPY operations according to market sources.,Reuters,SPY,regulatory challenge facing spy operation regulatory challenge facing spy operation according market source,0.1531,2025-08-08
2025-08-11 14:00:26.874021,SPY stock soars on strong earnings report,SPY stock soars on strong earnings report according to market sources.,Reuters,SPY,spy stock soar strong earnings report spy stock soar strong earnings report according market source,0.765,2025-08-11
2025-08-11 11:20:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,Reuters,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-08-11
2025-08-11 11:48:26.874021,Analysts upgrade SPY with bullish outlook,Analysts upgrade SPY with bullish outlook according to market sources.,Yahoo Finance,SPY,analyst upgrade spy bullish outlook analyst upgrade spy bullish outlook according market source,0.0,2025-08-11
2025-08-12 15:00:26.874021,SPY reports disappointing quarterly results,SPY reports disappointing quarterly results according to market sources.,Yahoo Finance,SPY,spy report disappointing quarterly result spy report disappointing quarterly result according market source,-0.7506,2025-08-12
2025-08-13 13:30:26.874021,SPY maintains steady performance this quarter,SPY maintains steady performance this quarter according to market sources.,Yahoo Finance,SPY,spy maintains steady performance quarter spy maintains steady performance quarter according market source,0.0,2025-08-13
2025-08-13 15:36:26.874021,Industry report mentions SPY among peers,Industry report mentions SPY among peers according to market sources.,Yahoo Finance,SPY,industry report mention spy among peer industry report mention spy among peer according market source,0.0,2025-08-13
2025-08-13 11:16:26.874021,SPY announces routine board meeting,SPY announces routine board meeting according to market sources.,Yahoo Finance,SPY,spy announces routine board meeting spy announces routine board meeting according market source,0.0,2025-08-13
